object file;kwcxx.dependencies;kwcxx.initialize_ast;kwcxx.readFbkbTags;kwcxx.convert_mir;clef.processing_file;ALLOCKB;ABVKB;CheckLocAddrRet;HashNoSalt;HardcodedCredentials;FsetposValue;restore mir;clef.kbDInit;clef.kbDInit.establishConnection;clef.kbDInit.getKBsFromKwlef;clef.kbDInit.getKBsFromKwlef.2;clef.kbDInit.getKBsFromKwlef.3;recv_cached_data;ALLOCKB.ALLOC;clef.kbDump;clef.kbDumpSocket;clef.kbDump.concedges;AnalyzeModifiedGlobals;NPD.SRC;CheckIterator;TaintedAllocKB;TaintedAlloc;mir_function_init;TaintedAlloc.SINKKB;GENERAL_KB;RNPD;TaintedString.ABV_NNTS;clef.kbDump.defects;NPD;clef.kbDInit.processKBsFromKwlef;clef.kbDInit.getKBsFromKwlef.4;TaintedStringKB;mir_function_finalize;TaintedString.SINKKB;NPDKB;Concurrency;TaintedString.PROPKB;UMR;ALLOCKB.XMRF;KWLEF.MAIN;KBDB_OVERALL;KBDB_SYNC;KBDB_NAMETABLE;KBDB_ENTITYTABLE;KBDB_KBTABLE;KBDB_CONCEDGES;KWLEF.analysis loop;KBDB_SOCK_GET;KBDB_SOCK_GET_ENT;KBDB_SOCK_UPD;KBDB_SOCK_UPD_KB;KBDB_SOCK_UPD_KB_RECV;KBDB_SOCK_UPD_KB_DBREAD;KBDB_SOCK_UPD_KB_DBWRITE;KBDB_SOCK_UPD_DEFECTS;KWLEF.M2SOCK_INNER;KWLEF.M1SOCK_OUTER;KWLEF.finalizing cache;KWLEF.generated kb dump;KWLEF.modern-backfill kb dump;KBDB_CACHE_WRITE;REPCXX.prep_and_parser;preprocessing;parsing;REPCXX.sema_and_rdt;RDT;REPCXX.MIR_related;ast_to_mir converter;mir save;REPCXX.metrics;REPCXX.call_graph;REPCXX.checkers;RCA;mir checksum;REPCXX.lef_finalize;TaintedString;REPCXX.lef_init;MLK;REPCXX.XPath;RNC;INF_LOOP;FREE;FormatString;statNPD;RETURN;READKB;CLASSLEVEL;LINKER.ParsingOptions;LINKER.ReadingObjects;
buffer_overflow_004.cpp_3.o;0.000;0.000;0.000;0.000;0.333;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.027;0.019;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.352;0.023;0.010;0.003;0.003;0.001;0.000;0.000;0.000;0.000;0.002;0.001;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
buffer_overflow_005.cpp_4.o;0.000;0.000;0.000;0.000;0.340;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.013;0.007;0.000;0.000;0.000;0.000;0.000;0.009;0.009;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.310;0.005;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.014;0.001;0.000;0.000;0.002;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
division_by_zero_001.cpp_5.o;0.000;0.000;0.000;0.000;0.235;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.009;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.299;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
division_by_zero_002.cpp_6.o;0.000;0.000;0.000;0.000;0.335;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.004;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.001;0.003;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.324;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
freeing_non_heap_memory_001.cpp_7.o;0.000;0.000;0.000;0.000;0.339;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.022;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.331;0.005;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
freeing_non_heap_memory_002.cpp_8.o;0.000;0.000;0.000;0.000;0.230;0.000;0.000;0.000;0.000;0.000;0.000;0.008;0.011;0.007;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.330;0.008;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.003;0.000;0.002;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
freeing_unallocated_memory_001.cpp_9.o;0.000;0.000;0.000;0.000;0.357;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.004;0.000;0.000;0.000;0.000;0.000;0.011;0.010;0.010;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.335;0.032;0.007;0.001;0.001;0.001;0.000;0.000;0.000;0.000;0.002;0.001;0.000;0.000;0.001;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
functions_001.cpp_10.o;0.000;0.000;0.000;0.000;0.220;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.007;0.005;0.000;0.000;0.000;0.000;0.000;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.367;0.044;0.006;0.003;0.003;0.001;0.001;0.000;0.000;0.002;0.002;0.001;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
functions_002.cpp_11.o;0.000;0.000;0.000;0.000;0.311;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.016;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.301;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.002;0.000;0.000;0.000;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
main.cpp_12.o;0.000;0.000;0.000;0.000;0.170;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.016;0.016;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.327;0.003;0.001;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.002;0.001;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
memory_leak_001.cpp_13.o;0.000;0.000;0.000;0.000;0.190;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.008;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.356;0.036;0.006;0.002;0.002;0.002;0.000;0.000;0.000;0.000;0.002;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
null_pointer_dereference_001.cpp_14.o;0.000;0.000;0.000;0.000;0.214;0.000;0.006;0.000;0.000;0.000;0.000;0.006;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.318;0.006;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.001;0.000;0.001;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
null_pointer_dereference_002.cpp_15.o;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.012;0.005;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.008;0.000;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.304;0.011;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
null_pointer_dereference_003.cpp_16.o;0.000;0.000;0.000;0.000;0.373;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.047;0.039;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.313;0.005;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.001;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
null_pointer_dereference_004.cpp_17.o;0.000;0.000;0.000;0.000;0.211;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.007;0.006;0.000;0.000;0.000;0.000;0.000;0.002;0.002;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.323;0.004;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.000
uninitialized_array_001.cpp_18.o;0.000;0.000;0.000;0.000;0.326;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.007;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.364;0.049;0.015;0.003;0.003;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
uninitialized_array_002.cpp_19.o;0.000;0.000;0.000;0.000;0.371;0.001;0.000;0.000;0.000;0.001;0.000;0.000;0.023;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.374;0.047;0.013;0.003;0.003;0.002;0.000;0.000;0.001;0.001;0.003;0.001;0.000;0.000;0.000;0.001;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
uninitialized_array_003.cpp_20.o;0.000;0.000;0.000;0.000;0.344;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.011;0.006;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.348;0.007;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
uninitialized_heap_001.cpp_21.o;0.000;0.000;0.000;0.000;0.317;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.013;0.004;0.001;0.000;0.001;0.001;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.330;0.035;0.003;0.004;0.004;0.001;0.000;0.000;0.000;0.001;0.002;0.000;0.000;0.000;0.004;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
uninitialized_variable_001.cpp_22.o;0.000;0.000;0.000;0.000;0.295;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.007;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.288;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.000
uninitialized_variable_002.cpp_23.o;0.000;0.000;0.000;0.000;0.303;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.008;0.008;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.267;0.002;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
value_unused_001.cpp_24.o;0.000;0.000;0.000;0.000;0.271;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.007;0.004;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.220;0.002;0.000;0.000;0.000;0.001;0.000;0.001;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
total;1.175;0.965;0.738;0.044;14.374;0.003;0.024;0.002;0.001;0.006;0.000;0.039;0.658;0.397;0.009;0.000;0.009;0.009;0.002;0.096;0.069;0.062;0.000;0.000;0.001;0.003;0.002;0.011;0.003;0.010;0.001;0.000;0.006;0.016;0.000;0.000;0.008;0.000;0.008;0.000;0.002;0.000;0.006;0.000;2.167;0.025;0.021;0.000;0.000;0.023;0.002;1.777;0.001;0.001;0.014;0.007;0.005;0.000;0.001;0.000;0.019;1.645;0.001;0.024;0.000;0.002;8.084;0.381;0.071;0.021;0.021;0.034;0.001;0.001;0.001;0.005;0.088;0.012;0.009;0.000;0.007;0.027;0.000;0.002;0.002;0.000;0.000;0.000;0.003;0.000;0.000;0.003;0.157;0.030
